student_id,first_name,last_name,gender,birth_date,region_of_origin,campus,degree_level,programme,department,faculty,admission_year,graduation_year,status,cgpa,degree_class,credits_completed,residential_status,funding_type,scholarship_name,last_update
14114,Tanya,Hammond,Male,1993-05-14,Wyoming,North Campus,MA,Chartered certified accountant,Computer Science,Law,2010,2012,Ongoing,2.65,Pass,84,Off-Campus,Government-funded,,2025-11-10 20:59:15.794774
14115,Robert,Thornton,Male,1992-06-16,Arkansas,North Campus,PhD,Information systems manager,Arts,Law,2010,2015,Graduated,3.66,First Class,54,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14116,Cameron,Morris,Female,2003-02-08,Illinois,North Campus,PhD,Quality manager,Computer Science,Business,2010,2015,Ongoing,3.52,Second Class Lower,135,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14117,Debra,Walker,Male,2008-01-18,Wyoming,North Campus,MA,Science writer,Business,Science,2010,2012,Ongoing,3.65,Pass,115,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14118,Drew,Davis,Male,1999-08-06,Maryland,Main Campus,BA,"Nurse, mental health",Arts,Engineering,2010,2014,Dropped,2.44,Second Class Lower,21,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14119,Anthony,Tran,Male,2004-10-20,Mississippi,City Campus,PhD,Personal assistant,Law,Law,2010,2015,Ongoing,3.17,Pass,180,Off-Campus,Self-funded,,2025-11-10 20:59:15.794774
14120,Shirley,Harper,Male,2001-05-04,Connecticut,City Campus,BSc,Investment analyst,Business,Arts,2010,2014,Ongoing,3.39,Pass,99,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14121,Elizabeth,Parsons,Female,2004-06-18,Maine,North Campus,BA,"Restaurant manager, fast food",Law,Science,2010,2014,Graduated,3.93,Second Class Lower,48,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14122,Stephen,Black,Female,1991-03-28,West Virginia,North Campus,MSc,Trading standards officer,Arts,Arts,2010,2012,Graduated,2.95,First Class,111,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14123,Matthew,Gallegos,Female,2006-07-09,Michigan,City Campus,BSc,Building services engineer,Engineering,Engineering,2010,2014,Graduated,3.68,First Class,132,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14124,Vanessa,Mcbride,Female,2007-12-20,Connecticut,North Campus,MSc,Video editor,Law,Business,2010,2012,Dropped,2.2,Pass,179,On-Campus,Self-funded,,2025-11-10 20:59:15.794774
14125,Shane,Hall,Female,1996-07-11,West Virginia,City Campus,BSc,"Surveyor, rural practice",Business,Arts,2010,2014,Graduated,2.11,First Class,71,Off-Campus,Government-funded,,2025-11-10 20:59:15.794774
14126,Angela,Chen,Male,2000-07-24,Delaware,North Campus,MA,"Designer, industrial/product",Business,Engineering,2010,2012,Dropped,3.7,Pass,4,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14127,William,Smith,Male,1991-07-23,Utah,North Campus,BSc,Hydrologist,Law,Engineering,2010,2014,Graduated,2.09,Second Class Lower,13,Off-Campus,Government-funded,,2025-11-10 20:59:15.794774
14128,Cathy,Wilkins,Female,2007-04-14,Virginia,North Campus,MSc,Careers adviser,Engineering,Science,2010,2012,Ongoing,2.49,Second Class Upper,10,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14129,Laura,Duffy,Male,2001-10-18,California,City Campus,BA,Web designer,Engineering,Science,2010,2014,Dropped,3.36,Second Class Lower,124,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14130,Jennifer,Taylor,Male,2001-07-06,Georgia,North Campus,BA,"Psychotherapist, dance movement",Law,Law,2010,2014,Graduated,3.09,First Class,7,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14131,Devin,Cruz,Male,1992-11-21,Pennsylvania,Main Campus,MSc,"Librarian, academic",Engineering,Business,2010,2012,Graduated,2.78,First Class,27,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14132,Andrew,Reed,Male,2006-01-06,Arizona,Main Campus,MSc,Corporate investment banker,Engineering,Engineering,2010,2012,Graduated,3.49,Pass,28,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14133,Michael,Quinn,Female,1995-11-07,Arizona,Main Campus,BSc,"Buyer, industrial",Business,Engineering,2010,2014,Graduated,2.36,First Class,24,On-Campus,Self-funded,,2025-11-10 20:59:15.794774
14134,Jeffrey,Castillo,Female,2007-03-22,Minnesota,North Campus,BA,Technical author,Engineering,Science,2010,2014,Dropped,2.91,Second Class Lower,85,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14135,John,Williams,Female,2003-10-31,Vermont,North Campus,BSc,"Lecturer, higher education",Law,Arts,2010,2014,Dropped,3.48,Pass,168,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14136,Jeffrey,Nielsen,Female,2006-12-21,Louisiana,City Campus,BSc,Plant breeder/geneticist,Engineering,Business,2010,2014,Ongoing,2.75,Second Class Upper,55,On-Campus,Private-sponsored,,2025-11-10 20:59:15.794774
14137,Cheryl,Crawford,Female,1990-06-05,Vermont,North Campus,PhD,Diagnostic radiographer,Computer Science,Business,2010,2015,Graduated,2.42,Pass,43,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14138,Angelica,Warren,Female,1999-10-07,Louisiana,Main Campus,PhD,Tourist information centre manager,Arts,Science,2010,2015,Dropped,3.73,Pass,119,On-Campus,Government-funded,,2025-11-10 20:59:15.794774
14139,Veronica,Dawson,Female,1994-11-06,Oklahoma,North Campus,MSc,Civil Service fast streamer,Arts,Arts,2010,2012,Graduated,3.08,Pass,131,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14140,Anne,Olson,Female,2002-02-26,Oregon,North Campus,BA,"Accountant, chartered",Engineering,Science,2010,2014,Graduated,3.18,Second Class Lower,16,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14141,Kathleen,Thomas,Female,1999-04-21,Indiana,North Campus,MSc,Jewellery designer,Law,Arts,2010,2012,Dropped,2.03,Pass,136,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14142,Kelly,Martinez,Female,2007-02-13,California,North Campus,MA,Magazine features editor,Computer Science,Engineering,2010,2012,Graduated,2.88,Pass,92,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14143,Brian,Johnson,Male,2008-02-16,Colorado,North Campus,MA,"Editor, magazine features",Law,Arts,2010,2012,Ongoing,2.24,Second Class Upper,34,On-Campus,Private-sponsored,,2025-11-10 20:59:15.794774
14144,Amanda,Wallace,Male,1994-09-17,Oregon,Main Campus,MA,Counselling psychologist,Arts,Science,2010,2012,Dropped,3.19,Second Class Upper,21,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14145,Shannon,Williams,Female,1994-12-19,Arkansas,City Campus,MSc,Air cabin crew,Arts,Engineering,2010,2012,Ongoing,2.9,Second Class Upper,46,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14146,Andrea,Fox,Male,2008-07-03,Tennessee,North Campus,MA,Metallurgist,Business,Law,2010,2012,Dropped,3.43,Second Class Lower,116,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14147,Tony,Fernandez,Female,2002-04-29,Rhode Island,North Campus,PhD,Chief Strategy Officer,Computer Science,Science,2010,2015,Dropped,3.92,Second Class Upper,19,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14148,Anthony,Gonzalez,Male,2008-03-05,Alabama,Main Campus,PhD,Commissioning editor,Law,Science,2010,2015,Graduated,3.07,Second Class Lower,65,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14149,Geoffrey,Miles,Male,2002-01-17,North Dakota,North Campus,BSc,Magazine features editor,Computer Science,Science,2010,2014,Graduated,2.69,Pass,28,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14150,Natasha,Rogers,Male,1990-07-03,Maine,North Campus,BSc,Claims inspector/assessor,Computer Science,Business,2010,2014,Graduated,2.31,Second Class Upper,151,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14151,Sarah,Castaneda,Female,2001-09-26,Idaho,City Campus,BSc,Trade mark attorney,Computer Science,Science,2010,2014,Graduated,3.6,Pass,16,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14152,Paige,Lawson,Male,2005-05-22,Massachusetts,Main Campus,BSc,Personnel officer,Computer Science,Science,2010,2014,Ongoing,3.25,Second Class Upper,107,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14153,David,Collins,Male,2004-02-14,Wisconsin,North Campus,MA,Theatre director,Engineering,Engineering,2010,2012,Ongoing,2.57,Second Class Lower,114,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14154,Benjamin,Walker,Male,1994-03-20,Michigan,North Campus,BSc,Seismic interpreter,Business,Arts,2010,2014,Dropped,2.53,Second Class Lower,30,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14155,Brian,Johnson,Male,2008-05-17,Missouri,North Campus,MA,Civil Service fast streamer,Engineering,Engineering,2010,2012,Graduated,3.13,Second Class Lower,171,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.794774
14156,Angela,Carroll,Male,1997-08-28,Wisconsin,Main Campus,MA,Intelligence analyst,Engineering,Business,2010,2012,Graduated,3.69,Pass,174,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.794774
14157,Kristen,Mullen,Female,2001-10-12,Connecticut,Main Campus,MSc,"Education officer, community",Computer Science,Science,2010,2012,Dropped,3.72,First Class,70,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14158,Robert,Gonzalez,Male,1990-09-08,Pennsylvania,North Campus,MSc,"Surveyor, land/geomatics",Law,Arts,2010,2012,Graduated,3.56,Second Class Upper,48,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14159,Larry,Cook,Male,2005-02-21,North Dakota,North Campus,MSc,Occupational therapist,Law,Arts,2010,2012,Dropped,3.35,Second Class Upper,92,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14160,Larry,Wood,Female,2002-07-09,Virginia,Main Campus,MSc,"Engineer, agricultural",Business,Business,2010,2012,Graduated,3.23,Pass,59,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.794774
14161,Marissa,Mitchell,Male,2007-07-27,Vermont,North Campus,BA,"Engineer, manufacturing systems",Business,Law,2010,2014,Ongoing,2.46,Second Class Upper,85,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14162,Jennifer,Williams,Female,1997-06-09,Minnesota,City Campus,PhD,Heritage manager,Engineering,Business,2010,2015,Dropped,2.88,Second Class Lower,21,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14163,Lisa,Mccoy,Female,1996-02-06,Iowa,City Campus,MA,"Pharmacist, hospital",Computer Science,Engineering,2010,2012,Dropped,3.26,First Class,35,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14164,Michelle,Dillon,Female,1997-08-24,Mississippi,City Campus,BSc,Film/video editor,Engineering,Law,2010,2014,Ongoing,2.16,Second Class Upper,54,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14165,Thomas,Nielsen,Male,2002-10-25,Indiana,North Campus,PhD,Quantity surveyor,Law,Arts,2010,2015,Graduated,2.36,Second Class Lower,167,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14166,Chad,Tyler,Male,1993-10-04,Florida,Main Campus,PhD,Graphic designer,Engineering,Business,2010,2015,Dropped,3.81,First Class,121,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.794774
14167,Julia,Wilkerson,Female,2004-05-05,Kentucky,North Campus,BA,"Surveyor, minerals",Arts,Engineering,2010,2014,Graduated,2.19,Second Class Upper,90,On-Campus,Government-funded,,2025-11-10 20:59:15.794774
14168,Colton,Young,Male,1998-02-11,Oregon,City Campus,BSc,Chief of Staff,Computer Science,Law,2010,2014,Dropped,3.17,First Class,39,Off-Campus,Self-funded,,2025-11-10 20:59:15.794774
14169,Tammy,Moore,Male,2000-03-29,Minnesota,City Campus,BA,"Engineer, communications",Arts,Science,2010,2014,Ongoing,3.05,First Class,11,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14170,Michelle,Butler,Female,1996-11-13,Tennessee,North Campus,BA,Veterinary surgeon,Arts,Business,2010,2014,Ongoing,2.11,Second Class Upper,16,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.794774
14171,Justin,Galvan,Female,2003-04-30,Ohio,City Campus,PhD,Copy,Engineering,Law,2010,2015,Dropped,3.38,Pass,0,On-Campus,Self-funded,,2025-11-10 20:59:15.810697
14172,Susan,Martin,Male,1999-08-06,Nevada,City Campus,PhD,Armed forces training and education officer,Computer Science,Engineering,2010,2015,Ongoing,2.43,Second Class Lower,169,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.810697
14173,Michael,Jones,Female,1995-02-05,Vermont,North Campus,MA,Ergonomist,Computer Science,Law,2010,2012,Ongoing,2.23,Pass,52,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14174,Michael,Powers,Female,1991-03-07,New York,City Campus,BA,Food technologist,Law,Engineering,2010,2014,Dropped,2.43,First Class,9,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.810697
14175,Amanda,Farmer,Female,1998-06-04,Colorado,City Campus,BSc,Food technologist,Law,Arts,2010,2014,Dropped,3.71,Pass,34,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14176,Mark,Wagner,Male,1990-11-21,Oregon,North Campus,MSc,Archivist,Law,Engineering,2010,2012,Ongoing,3.21,Second Class Lower,15,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14177,Jesse,Stephens,Male,1998-10-03,Illinois,North Campus,MA,Garment/textile technologist,Arts,Arts,2010,2012,Ongoing,3.49,Second Class Lower,74,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14178,Zachary,Schwartz,Male,1996-07-23,Tennessee,North Campus,BA,Chartered legal executive (England and Wales),Law,Business,2010,2014,Graduated,3.41,Pass,123,On-Campus,Self-funded,,2025-11-10 20:59:15.810697
14179,Dylan,Martin,Male,2003-02-20,Pennsylvania,North Campus,BA,IT sales professional,Law,Engineering,2010,2014,Dropped,3.97,Pass,6,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.810697
14180,Elizabeth,Williams,Female,2001-08-13,Tennessee,City Campus,PhD,Art therapist,Engineering,Arts,2010,2015,Ongoing,2.14,Second Class Upper,51,Off-Campus,Self-funded,,2025-11-10 20:59:15.810697
14181,Jean,Price,Male,1990-07-17,Illinois,Main Campus,BSc,"Engineer, maintenance",Business,Arts,2010,2014,Graduated,2.95,Second Class Lower,122,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14182,Travis,Anderson,Female,2007-08-27,Utah,Main Campus,MA,Chemical engineer,Engineering,Law,2010,2012,Ongoing,2.04,Second Class Upper,24,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.810697
14183,Danielle,Robinson,Female,1991-12-07,Nevada,North Campus,MSc,"Designer, furniture",Engineering,Law,2010,2012,Ongoing,2.75,First Class,153,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14184,Tiffany,Parker,Male,1993-10-06,Virginia,North Campus,BA,"Engineer, drilling",Law,Business,2010,2014,Graduated,2.19,Pass,173,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14185,David,Patel,Female,1989-12-31,Arkansas,Main Campus,BSc,Educational psychologist,Arts,Arts,2010,2014,Ongoing,3.24,First Class,136,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.810697
14186,Frank,Bowers,Female,1995-06-29,Indiana,North Campus,BA,"Surveyor, insurance",Business,Engineering,2010,2014,Graduated,3.41,Pass,153,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14187,Peter,Cooper,Male,1999-03-31,Oklahoma,Main Campus,MA,"Engineer, maintenance (IT)",Law,Science,2010,2012,Dropped,3.33,Second Class Upper,60,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.810697
14188,Stephen,Tanner,Male,1997-07-14,Kansas,City Campus,PhD,Chiropodist,Business,Arts,2010,2015,Ongoing,2.86,Pass,104,Off-Campus,Self-funded,,2025-11-10 20:59:15.810697
14189,Brianna,Kelly,Male,1993-10-19,Montana,North Campus,MSc,"Runner, broadcasting/film/video",Law,Arts,2010,2012,Dropped,2.2,Second Class Upper,69,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14190,Christina,Maxwell,Male,2003-07-17,Maryland,North Campus,MA,Technical author,Business,Arts,2010,2012,Graduated,3.68,Second Class Lower,82,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14191,Lindsey,Crane,Male,1991-11-06,West Virginia,Main Campus,BSc,Nutritional therapist,Computer Science,Arts,2010,2014,Dropped,2.25,Second Class Lower,37,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14192,Michelle,Hernandez,Male,1991-07-14,Virginia,North Campus,BSc,Community arts worker,Arts,Arts,2010,2014,Graduated,3.2,Pass,180,On-Campus,Private-sponsored,,2025-11-10 20:59:15.810697
14193,Ana,Murillo,Female,2005-11-27,Alaska,City Campus,BSc,"Designer, blown glass/stained glass",Engineering,Arts,2010,2014,Dropped,2.52,Second Class Lower,94,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14194,Timothy,Mcconnell,Female,2003-07-02,Minnesota,City Campus,MA,"Psychologist, educational",Arts,Science,2010,2012,Dropped,2.96,Second Class Upper,24,On-Campus,Government-funded,,2025-11-10 20:59:15.810697
14195,Nathan,Roach,Female,1994-04-25,Kentucky,City Campus,BA,"Engineer, technical sales",Law,Arts,2010,2014,Dropped,2.46,Second Class Upper,160,On-Campus,Self-funded,,2025-11-10 20:59:15.810697
14196,Joanna,Holmes,Male,2008-06-24,Arkansas,North Campus,MSc,Market researcher,Law,Law,2010,2012,Ongoing,2.48,First Class,79,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14197,Adrian,Mitchell,Female,1990-03-03,Maryland,City Campus,BA,Visual merchandiser,Arts,Business,2010,2014,Graduated,2.23,Pass,171,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14198,Monique,Morris,Female,2006-10-06,Connecticut,Main Campus,BSc,Musician,Law,Business,2010,2014,Ongoing,3.94,Second Class Lower,81,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.810697
14199,Edward,Robinson,Male,1994-06-19,New York,City Campus,BSc,"Nurse, mental health",Engineering,Law,2010,2014,Graduated,3.83,Second Class Lower,102,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14200,Karina,Rivera,Male,2000-11-24,Kentucky,City Campus,MA,Amenity horticulturist,Business,Arts,2011,2013,Dropped,3.11,Second Class Lower,18,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14201,Taylor,Thompson,Female,1995-09-12,Oregon,City Campus,PhD,"Geologist, wellsite",Law,Business,2011,2016,Ongoing,2.43,First Class,148,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.810697
14202,Chelsea,Cole,Male,2000-07-12,Delaware,City Campus,MSc,Structural engineer,Arts,Law,2011,2013,Graduated,2.01,Pass,66,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.810697
14203,Tammy,Bryant,Female,1998-11-22,Nevada,North Campus,PhD,Electrical engineer,Business,Arts,2011,2016,Graduated,2.03,Pass,144,Off-Campus,Government-funded,,2025-11-10 20:59:15.810697
14204,Brian,Grimes,Female,1992-07-11,Texas,North Campus,MA,Industrial buyer,Law,Arts,2011,2013,Graduated,3.14,Pass,102,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.810697
14205,Felicia,Evans,Female,1993-11-19,Rhode Island,North Campus,BSc,Textile designer,Law,Law,2011,2015,Graduated,2.09,Pass,170,Off-Campus,Government-funded,,2025-11-10 20:59:15.810697
